sampling_event_identifier,nSp,totSoiSeen
S58737615,9,9
S58729771,5,5
S59212511,4,4
S58738244,6,6
S58784743,2,2
S59212641,4,4
S59212750,9,9
S59212755,9,9
S58736806,5,5
S58784358,8,8
S58805872,5,5
S58780988,7,7
S58736748,3,3
S63379785,3,3
S58792754,5,5
S59212593,8,8
S58780910,8,8
S58786236,8,8
S58737061,9,9
S58755541,2,2
S59212268,2,2
S58736770,5,5
S58699117,6,6
S59212283,5,5
S59212764,3,3
S63379784,5,5
S60255089,2,2
S59212763,5,5
S58831729,5,5
S58786235,7,7
S59032198,9,9
S58784356,7,7
S59212592,7,7
S58736749,3,3
S58737062,9,9
S63379777,9,9
S58755539,3,3
S60256738,8,8
S60256500,8,8
S58790503,8,8
S58767184,5,5
S59212605,5,5
S60255179,5,5
S58808108,8,8
S59212604,7,7
S59869215,2,2
S58767246,7,7
S60255211,7,7
S58794790,2,2
S59212475,5,5
S60262841,2,2
S58791472,5,5
S60277458,2,2
S58757512,2,2
S59212530,7,7
S59212451,6,6
S58756458,7,7
S58757736,6,6
S58729276,7,7
S58794860,6,6
S59869248,5,5
S58729253,8,8
S58757374,6,6
S59212693,7,7
S60255201,8,8
S58757881,2,2
S58872916,8,8
S58756411,4,4
S59212602,8,8
S58757257,5,5
S58767294,8,8
S59869226,6,6
S59212528,8,8
S58872913,7,7
S59212661,2,2
S58786222,5,5
S58786221,6,6
S58757723,1,1
S58783768,6,6
S60255082,6,6
S59032300,6,6
S58756219,5,5
S58781043,6,6
S59212691,5,5
S58783780,3,3
S58784795,3,3
S58784144,3,3
S58685431,5,5
S59212542,5,5
S58784792,3,3
S59212590,6,6
S58706088,3,3
S58736553,6,6
S63379834,5,5
S58756532,5,5
S60255097,4,4
S60097402,4,4
S59212768,6,6
S60097404,3,3
S58710934,8,8
S58794855,1,1
S58783817,4,4
S58730368,8,8
S59212579,4,4
S60097400,6,6
S59212454,1,1
S58784562,5,5
S60255141,6,6
S58705910,4,4
S58784760,5,5
S58756218,8,8
S58736515,6,6
S58784798,6,6
S59212825,5,5
S59212278,3,3
S58784791,3,3
S63379840,8,8
S59212694,2,2
S58756429,2,2
S58730362,5,5
S59212578,3,3
S58755551,3,3
S59869228,1,1
S58759746,5,5
S58761936,5,5
S58710935,8,8
S60255095,3,3
S58710988,5,5
S59212654,5,5
S60255080,5,5
S59212583,6,6
S59212553,5,5
S58710989,5,5
S58784593,8,8
S59212577,3,3
S58784755,8,8
S58784794,4,4
S58784355,5,5
S59212643,5,5
S59212591,5,5
S58705770,6,6
S63379795,6,6
S58757672,5,5
S58784354,6,6
S58783825,3,3
S60255098,6,6
S58784685,5,5
S58781015,5,5
S59212581,3,3
S59212550,8,8
S58757648,3,3
S59729703,6,6
S60255193,5,5
S58732889,5,5
S59212688,3,3
S60255090,7,7
S59212658,3,3
S58756902,4,4
S58810443,5,5
S59212664,5,5
S58757387,5,5
S58755543,7,7
S59212671,4,4
S59212269,7,7
S58729170,5,5
S58756569,3,3
S59212710,5,5
S60097406,5,5
S59869209,2,2
S58757902,2,2
S59212427,2,2
S58755758,3,3
S58794772,2,2
S58755569,3,3
S58756398,3,3
S59869263,3,3
S58756810,5,5
S59212746,7,7
S58737414,5,5
S59212490,5,5
S60277468,4,4
S58756924,3,3
S59212491,3,3
S59212767,6,6
S60255204,6,6
S59869262,5,5
S58791413,5,5
S60255104,7,7
S60256519,4,4
S58737413,5,5
S59869232,3,3
S59523038,4,4
S63379776,7,7
S59032160,5,5
S59022896,4,4
S59212411,1,1
S59032185,7,7
S58737292,7,7
S59212634,3,3
S58794899,3,3
S58757677,3,3
S60255194,5,5
S58794933,1,1
S59212740,5,5
S59212663,3,3
S58761909,3,3
S59212458,3,3
S58791444,3,3
S59032316,6,6
S58807469,4,4
S58757409,3,3
S58759842,3,3
S58758118,1,1
S58679086,3,3
S58756763,3,3
S59869195,1,1
S58736679,6,6
S58736651,6,6
S58737293,7,7
S63379792,6,6
S59022893,6,6
S58791411,2,2
S60256515,6,6
S60277464,6,6
S58807436,6,6
S60255145,3,3
S60262835,4,4
S59869214,4,4
S59212713,3,3
S58733634,3,3
S58757895,4,4
S59212687,4,4
S59212501,2,2
S59523035,6,6
S58756522,2,2
S58756574,4,4
S58794803,4,4
S60277455,4,4
S59869273,2,2
S58810462,3,3
S58756237,6,6
S58711011,6,6
S63379814,6,6
S59212826,6,6
S58730360,6,6
S58711010,6,6
S58728993,5,5
S59212656,6,6
S58808970,4,4
S59523039,2,2
S58784717,2,2
S60097377,5,5
S59212459,2,2
S60553518,7,7
S59212410,1,1
S59212828,2,2
S60255209,2,2
S58784745,2,2
S60787153,8,8
S58810475,5,5
S58794868,2,2
S59522971,4,4
S59022888,2,2
S58780688,7,7
S59212714,5,5
S60255159,5,5
S59212783,2,2
S58729139,4,4
S58711066,2,2
S58728795,2,2
S58786613,8,8
S58756238,2,2
S58780700,8,8
S58757666,2,2
S59092960,4,4
S58794918,1,1
S58784364,8,8
S58808908,3,3
S58786620,7,7
S59212598,8,8
S59212536,2,2
S59522985,3,3
S58756516,2,2
S60553516,8,8
S58711067,2,2
S59478297,3,3
S63970092,2,2
S59212599,7,7
S58758109,2,2
S58784365,7,7
S59869190,1,1
S59092963,3,3
S60787148,7,7
S60097397,4,4
S58757654,6,6
S58758101,1,1
S58734806,5,5
S63379813,2,2
S58730316,2,2
S59869233,2,2
S58790491,6,6
S59212707,5,5
S60256742,6,6
S58756042,5,5
S58756233,5,5
S59032311,3,3
S59812382,3,3
S59869203,4,4
S63379800,3,3
S58735713,3,3
S58794758,4,4
S59212419,4,4
S58758199,4,4
S59212774,3,3
S58674458,2,2
S59212782,4,4
S60255185,4,4
S58728780,4,4
S63970082,4,4
S59869218,2,2
S58757832,2,2
S58794833,2,2
S59212438,2,2
S58784758,2,2
S60277459,3,3
S60255184,1,1
S58738308,1,1
S58703351,1,1
S58703309,3,3
S59212552,2,2
S58738178,1,1
S59212729,1,1
S59212733,3,3
S58737617,3,3
S58738213,3,3
S58784574,2,2
S58758171,2,2
S58751572,3,3
S59212417,2,2
S58757641,3,3
S59869235,3,3
S58751548,3,3
S58794877,3,3
S59212464,3,3
S59869201,2,2
S59212721,3,3
S58794755,2,2
S58706169,3,3
S58761584,3,3
S58794938,2,2
S59212414,2,2
S59869199,2,2
S58758156,2,2
S59212543,5,5
S58729154,3,3
S58791412,4,4
S59869266,2,2
S58784410,5,5
S59869264,4,4
S58784777,5,5
S59212775,5,5
S59212494,2,2
S58784406,3,3
S58783762,2,2
S58761938,5,5
S58685406,5,5
S58685319,2,2
S59212493,4,4
S58784677,5,5
S58791422,2,2
S59212569,3,3
S58756701,2,2
S59812376,5,5
S58761939,2,2
S59212585,2,2
S58759732,5,5
S58756735,4,4
S59212644,5,5
S58735703,5,5
S59032308,5,5
S63379801,5,5
S59212568,5,5
S58759723,2,2
S59212645,2,2
S60097405,3,3
S58784799,2,2
S58728777,2,2
S60255182,2,2
S59212781,2,2
S58756917,3,3
S63970069,2,2
S58757716,4,4
S59212653,4,4
S59212669,3,3
S59212736,3,3
S58756695,3,3
S58786239,4,4
S60553520,4,4
S59212677,3,3
S60787126,4,4
S58784672,2,2
S59212601,4,4
S58794796,1,1
S59212264,2,2
S58737494,3,3
S58737495,3,3
S60277457,1,1
S58784349,4,4
S60553525,4,4
S58756546,2,2
S58739731,3,3
S59869213,1,1
S58784366,4,4
S60255088,2,2
S58780665,4,4
S60262832,1,1
S60787144,4,4
S63379762,3,3
S59212690,2,2
S58770861,1,1
S58784401,1,1
S59212544,2,2
S58786624,4,4
S58780622,4,4
S59212600,4,4
S58755535,2,2
S58808974,3,3
S60256740,3,3
S59212420,4,4
S58794761,4,4
S58758215,4,4
S59869204,4,4
S60787114,2,2
S58728920,2,2
S63970134,2,2
S59212784,2,2
S60255118,2,2
S58807441,5,5
S59022898,5,5
S60256522,5,5
S59523047,5,5
S60277469,5,5
S59523030,2,2
S58808899,2,2
S59092941,2,2
S58794940,2,2
S58758123,2,2
S58757000,2,2
S59869261,2,2
S59869197,2,2
S59212412,2,2
S59092953,2,2
S58808963,2,2
S58756905,2,2
S58808987,3,3
S59869202,2,2
S60256746,3,3
S58794763,2,2
S58784748,2,2
S58755523,2,2
S59212257,2,2
S59212539,2,2
S60255084,2,2
S59522975,2,2
S59212418,2,2
S58784700,2,2
S58758189,2,2
S59869227,1,1
S58757728,1,1
S59212452,1,1
S58794854,1,1
S59092943,2,2
S58808904,2,2
S59523029,2,2
S59212489,1,1
S58791415,1,1
S59092961,1,1
S59522981,1,1
S58808912,1,1
S58703346,1,1
S58738189,1,1
S59212730,1,1
S60255152,1,1
S62217759,1,1
S58738307,1,1
S58757746,1,1
S58794850,1,1
S59869225,1,1
S58755531,1,1
S59869205,1,1
S59212450,1,1
S58758228,1,1
S59212262,1,1
S58794786,1,1
S60255087,1,1
S59212421,1,1
S59212273,1,1
S60255094,1,1
S58755547,1,1
S58713588,4,4
S58729341,4,4
S58780868,10,10
S58810484,5,5
S58725256,4,4
S58752277,5,5
S59212795,4,4
S59214319,20,20
S58982014,13,13
S59193636,20,20
S59194216,20,20
S59193626,13,13
S59214317,13,13
S59388396,6,6
S58810507,4,4
S64614558,13,13
S58762300,4,4
S58856844,18,18
S58856901,18,18
S59027605,10,10
S58729240,22,22
S58872293,18,18
S58729425,3,3
S59032079,10,10
S59301715,13,13
S59069265,13,13
S58902665,8,8
S59238377,8,8
S59239868,4,4
S59239848,11,11
S59869217,4,4
S58794836,4,4
S58752298,5,5
S58810494,5,5
S58757841,4,4
S58810499,3,3
S58762261,3,3
S59212437,4,4
S59069263,10,10
S58780858,7,7
S60255078,7,7
S59212595,7,7
S59032067,5,5
S58786242,7,7
S58784361,7,7
S59027622,5,5
S59658702,10,10
S59069378,7,7
S58860659,8,8
S59301722,7,7
S59002704,11,11
S59069407,4,4
S58860674,12,12
S59239853,5,5
S58738233,6,6
S58714471,6,6
S58739446,6,6
S59212792,6,6
S58714451,6,6
S59239851,9,9
S58729362,6,6
S59212791,6,6
S58729363,6,6
S60255079,9,9
S59212594,9,9
S58786238,9,9
S58784360,9,9
S58780885,9,9
S59478289,3,3
S58807253,2,2
S59212249,2,2
S59729651,2,2
S58810611,2,2
S58860642,3,3
S58739485,3,3
S58729360,3,3
S58714412,3,3
S59212799,3,3
S58729364,3,3
S58714491,3,3
S58738214,3,3
S59212790,3,3
S59869223,2,2
S58786474,3,3
S58794848,2,2
S60255077,3,3
S59212445,2,2
S59212597,3,3
S58784363,3,3
S58757762,2,2
S58780784,3,3
S59344038,4,4
S58762369,4,4
S58810524,4,4
S58794846,1,1
S59212435,2,2
S58794800,2,2
S59212443,1,1
S59869216,2,2
S59869221,1,1
S58794852,2,2
S58757777,1,1
S58757754,2,2
S59212447,2,2
S58757851,2,2
S59869224,2,2
S58784362,2,2
S58780805,2,2
S59212596,2,2
S60255076,2,2
S58786243,2,2
S59869219,2,2
S59729696,1,1
S59212439,2,2
S58757800,2,2
S59212441,1,1
S58794904,2,2
S58757789,1,1
S59729641,1,1
S58794842,1,1
S59869220,1,1
S59082912,27,27
S80423644,34,34
S58700432,44,44
S58755757,36,36
S58755554,36,36
S59213725,36,36
S59082767,47,47
S58757511,36,36
S78675034,34,34
S59387868,17,17
S58755751,44,44
S58757516,44,44
S59524562,28,28
S59501117,20,20
S59602256,19,19
S59364864,10,10
S58847718,20,20
S80423646,27,27
S59002837,19,19
S59368801,14,14
S58831298,26,26
S58831040,26,26
S59388783,33,33
S58853148,20,20
S59209816,27,27
S59924620,29,29
S58831010,6,6
S59390218,27,27
S58831424,26,26
S62692583,20,20
S59349930,14,14
S58831573,16,16
S59509535,12,12
S58936233,19,19
S58831758,16,16
S59918848,28,28
S59045128,19,19
S59544316,30,30
S59296074,12,12
S58831041,26,26
S59501126,26,26
S58831927,16,16
S59263855,12,12
S59002256,13,13
S58847719,20,20
S58831287,26,26
S78044863,27,27
S66445959,26,26
S59273720,21,21
S59242956,22,22
S58873429,27,27
S59367788,3,3
S58757519,25,25
S58757089,33,33
S59069815,18,18
S59002191,8,8
S58755761,33,33
S58757763,5,5
S59917492,25,25
S59074917,18,18
S58755596,33,33
S58755267,15,15
S59270957,18,18
S59599725,3,3
S59390205,22,22
S58836638,7,7
S59324767,3,3
S58729650,13,13
S58729413,4,4
S60503377,12,12
S59002179,26,26
S59268210,18,18
S58757760,7,7
S59346838,20,20
S59147475,16,16
S58755749,25,25
S58729430,7,7
S58700413,25,25
S59245475,7,7
S59242481,7,7
S58608817,13,13
S58756976,6,6
S59045126,13,13
S59019813,8,8
S59019832,13,13
S58757776,11,11
S58707328,11,11
S59045127,8,8
S59347035,7,7
S59347034,7,7
S59212297,11,11
S58794072,11,11
S60255207,11,11
S58793655,11,11
S59299940,12,12
S59324452,14,14
S59501124,15,15
S58831421,15,15
S58831295,15,15
S58831286,15,15
S66445942,15,15
S58831045,15,15
S58831046,15,15
S58757782,7,7
S58830399,20,20
S58609470,4,4
S58705504,7,7
S59247680,19,19
S58729442,20,20
S58609451,15,15
S59247681,19,19
S58729471,15,15
S59599720,6,6
S59602597,6,6
S59582236,6,6
S58806529,10,10
S58806530,16,16
S58729477,10,10
S58756226,8,8
S58756189,8,8
S60255203,8,8
S59212705,8,8
S59345546,5,5
S59345547,5,5
S58756228,7,7
S58756223,7,7
S59212701,7,7
S59019873,7,7
S59045123,7,7
S60255122,7,7
S59389406,19,19
S59324443,16,16
S59019981,16,16
S58983696,16,16
S58756222,9,9
S59212700,4,4
S58757771,1,1
S58756246,4,4
S58756195,9,9
S59212704,9,9
S58784742,4,4
S60255142,9,9
S58703732,7,7
S59245474,8,8
S58794079,8,8
S59242955,8,8
S58793538,8,8
S58831297,6,6
S59212667,7,7
S58831036,6,6
S60255210,7,7
S59332731,7,7
S58831017,8,8
S59395824,9,9
S59212300,8,8
S58729449,7,7
S58831418,6,6
S58729463,3,3
S59333055,7,7
S58831288,6,6
S58831037,6,6
S59501130,6,6
S60255206,8,8
S59196941,12,12
S59332846,7,7
S60255215,3,3
S58831016,8,8
S59212647,3,3
S66445985,6,6
S59196943,12,12
S59395917,20,20
S58757750,4,4
S59545237,4,4
S59124909,1,1
S58707364,5,5
S58757774,5,5
S59019849,3,3
S58755291,5,5
S59045124,3,3
S59509554,7,7
S59190534,7,7
S59190533,7,7
S59658781,4,4
S58704773,4,4
S59024232,7,7
S58681947,8,8
S59324455,7,7
S58681946,8,8
S58785724,9,9
S59712904,5,5
S59024231,7,7
S59324446,12,12
S59299295,9,9
S58828027,4,4
S58807566,9,9
S58807565,9,9
S58610209,7,7
S58828020,4,4
S58977904,4,4
S58610210,7,7
S59324752,5,5
S59602600,5,5
S59582278,5,5
S59245477,5,5
S59599721,5,5
S59189661,6,6
S59298363,8,8
S58756252,3,3
S59298362,8,8
S60255214,9,9
S59151221,19,19
S59242428,5,5
S59154711,19,19
S58784805,3,3
S58729469,9,9
S59212699,3,3
S59242103,3,3
S59212646,9,9
S58786138,10,10
S59096674,4,4
S59325710,4,4
S59008182,14,14
S59008183,14,14
S59237800,9,9
S59237799,9,9
S59328717,6,6
S59343833,6,6
S58957949,5,5
S58957950,5,5
S58832282,4,4
S58832283,4,4
S58809396,3,3
S58809713,4,4
S59124912,3,3
S59366156,6,6
S58612447,2,2
S58809395,3,3
S58809714,4,4
S58612446,2,2
S59144918,6,6
S59170341,5,5
S59170342,5,5
S58758218,2,2
S58758217,2,2
S58836644,4,4
S58756275,5,5
S59212698,5,5
S59212703,3,3
S58756205,3,3
S60255120,3,3
S58756221,3,3
S59325169,5,5
S59325170,5,5
S59071253,4,4
S58608577,2,2
S58832277,1,1
S58608576,2,2
S58957933,5,5
S58832278,1,1
S59268348,3,3
S58957932,5,5
S59151107,2,2
S60255216,3,3
S59212648,3,3
S58729455,3,3
S59042454,2,2
S59003624,30,30
S58934201,16,16
S59175063,9,9
S59024852,18,18
S59175081,18,18
S59022583,8,8
S59023970,9,9
S59428374,6,6
S59369126,6,6
S59428364,6,6
S59428351,5,5
S59390581,5,5
S59369345,6,6
S59022876,1,1
S59175050,1,1
S59147775,32,32
S58709908,4,4
S59075856,34,33
S59146509,23,23
S58788663,30,28
S59146501,23,23
S59144670,34,33
S62989640,7,7
S59148403,32,32
S59148393,20,20
S59147950,20,20
S58907668,29,29
S58931953,31,31
S76113034,5,5
S75168835,11,11
S58935489,17,17
S58788434,19,18
S59388798,12,12
S59396043,24,24
S59450648,22,22
S58732145,20,20
S59301511,13,13
S58932481,30,30
S61017001,30,30
S58828272,2,2
S58830966,2,2
S71377534,1,1
S59212564,6,6
S59212555,10,10
S58784428,6,6
S58784770,4,4
S60255192,4,4
S58786875,6,6
S58784500,4,4
S59212561,4,4
S58725400,20,20
S59212819,20,20
S58785713,6,6
S58784551,10,10
S59212513,6,6
S59212559,4,4
S58784762,10,10
S58713654,20,20
S58784764,4,4
S58729342,20,20
S58784773,6,6
S60255150,4,4
S58784539,4,4
S58793510,6,6
S60255119,6,6
S59578469,8,8
S58794087,6,6
S59212303,6,6
S58785841,11,11
S58786854,11,11
S59212504,11,11
S58729348,3,3
S58713999,3,3
S58728009,3,3
S59212813,3,3
S58792994,12,12
S60255107,11,11
S58793058,11,11
S59212329,5,5
S58786864,8,8
S58793851,8,8
S58803720,11,11
S58792587,5,5
S59212317,11,11
S58803807,5,5
S59212507,8,8
S58794030,8,8
S58785811,8,8
S59212289,8,8
S58793734,14,14
S58786862,7,7
S60255106,10,10
S59212313,8,8
S58792900,12,12
S60255154,12,12
S58785649,12,12
S59212292,7,7
S60097416,14,14
S58786847,12,12
S59212311,7,7
S58794037,7,7
S59212506,7,7
S60988993,14,14
S59212319,12,12
S58803705,10,10
S58803764,12,12
S59212515,4,4
S58786879,4,4
S58785829,7,7
S58785704,4,4
S58793281,8,8
S58793133,10,10
S59212316,10,10
S58803681,7,7
S59212519,12,12
S58793338,7,7
S58803697,8,8
S58793815,7,7
S60255105,8,8
S58786858,10,10
S59212318,10,10
S59212517,10,10
S58785681,10,10
S58792931,10,10
S60255102,10,10
S58803729,10,10
S58713783,8,8
S58803699,7,7
S59212835,8,8
S58725461,8,8
S58729345,8,8
S59212315,7,7
S58793176,7,7
S59212562,8,8
S60255163,8,8
S58785516,10,10
S58784464,8,8
S59212520,10,10
S58784772,8,8
S58786846,10,10
S58786850,8,8
S59212518,8,8
S58785671,8,8
S59212508,6,6
S58794024,3,3
S58786865,6,6
S58793869,3,3
S58785797,6,6
S59212288,3,3
S59212323,8,8
S58739618,10,10
S58793488,4,4
S64435523,9,9
S58794090,4,4
S58792706,8,8
S58803782,8,8
S58729369,10,10
S59212805,10,10
S58727633,10,10
S60255127,4,4
S59212305,4,4
S60255117,10,10
S59212286,8,8
S58803803,6,6
S58793935,8,8
S58792629,6,6
S58794016,8,8
S59212327,6,6
S58727594,10,10
S58756231,6,6
S59212551,3,3
S58806439,10,10
S59212806,10,10
S58729368,10,10
S58784590,3,3
S59377123,5,5
S60255144,9,9
S58727579,5,5
S59212706,6,6
S60097421,5,5
S59212560,9,9
S60255197,10,10
S60255198,5,5
S58784767,9,9
S58756116,6,6
S58806445,5,5
S58784757,3,3
S58784518,9,9
S58756107,10,10
S59212812,4,4
S58729352,2,2
S59212548,5,5
S58714152,4,4
S59212696,5,5
S58729351,4,4
S58784641,4,4
S58784752,5,5
S58756282,5,5
S58806449,2,2
S58784803,5,5
S59212811,2,2
S58784620,5,5
S58714183,2,2
S58714290,7,7
S58739608,7,7
S58729356,7,7
S59212804,7,7
S58785692,7,7
S58784610,5,5
S58784753,5,5
S59212549,5,5
S60097419,7,7
S60988991,7,7
S58713809,5,5
S58729354,5,5
S59212810,5,5
S58725474,5,5
S58756648,5,5
S58806447,5,5
S60255181,5,5
S58729359,2,2
S58729346,5,5
S58739499,2,2
S59212818,5,5
S59212800,2,2
S58714213,5,5
S58714389,2,2
S59212680,5,5
S58727586,7,7
S59212808,7,7
S58729367,7,7
S58806442,7,7
S58729358,3,3
S58714357,3,3
S59212801,3,3
S58739512,3,3
S58713905,6,6
S58728008,6,6
S59212815,6,6
S58729347,6,6
S58803693,4,4
S58793323,4,4
S59212509,6,6
S58794020,6,6
S58786867,6,6
S59212312,4,4
S58793904,6,6
S58714311,4,4
S58729357,4,4
S59212802,4,4
S58739602,4,4
S58785776,6,6
S59212287,6,6
S58729370,3,3
S58714128,5,5
S58739470,3,3
S59212814,5,5
S58728023,5,5
S58714445,3,3
S59212797,3,3
S58729349,5,5
S60142906,28,28
S59746181,8,8
S60198358,19,19
S60198356,19,19
S60203435,11,11
S60198357,19,19
S60198359,19,19
S59598151,17,17
S59735665,9,9
S61205588,5,5
S59658679,12,12
S59657259,13,13
S75249612,13,13
S60050048,17,17
S60120588,10,10
S60097187,13,13
S59658688,11,11
S61887620,7,7
S59658666,8,8
S70519714,4,4
S60398319,7,7
S61317301,4,4
S70519493,7,7
S61317336,2,2
S61317321,1,1
S70519921,2,2
S70519545,1,1
S70519774,4,4
S61136786,1,1
S70519880,5,5
S70519674,5,5
S70519900,2,2
S60398723,1,1
S59811729,7,7
S60551156,7,7
S61555353,7,7
S59418624,7,7
S60255746,16,16
S60115713,10,10
S59658106,20,20
S59638039,28,28
S59658613,23,23
S59658270,20,20
S59658357,23,23
S60255610,16,16
S60199601,30,30
S59657653,27,27
S60115704,11,11
S60231602,3,3
S59995114,17,17
S60115910,17,17
S59815980,14,14
S60166427,12,12
S60115683,14,14
S60115709,14,14
S60115698,17,17
S59657473,15,15
S71148129,3,3
S60232811,3,3
S60115701,11,11
S60255841,4,4
S60255852,4,4
S61042536,4,4
S60115725,4,4
S60039800,3,3
S59810777,4,4
S59810778,4,4
S59478287,3,3
S59810779,4,4
S59894778,4,4
S59478300,3,3
S60201221,13,13
S59478904,9,9
S59417554,8,8
S60001046,22,22
S60203998,29,29
S59417557,8,8
S59417555,8,8
S59894777,8,8
S59818396,4,4
S59845248,4,4
S59784453,12,12
S59840778,4,4
S59812830,4,4
S60044178,4,4
S59814156,4,4
S59944396,4,4
S59811817,4,4
S59840854,4,4
S60199151,4,4
S59811849,4,4
S59869768,4,4
S59816923,4,4
S59812350,4,4
S59417335,5,5
S59417337,5,5
S59944400,9,9
S59816926,9,9
S59894776,5,5
S59845129,9,9
S59843505,9,9
S59869766,9,9
S59812111,9,9
S59818380,9,9
S59417336,5,5
S59812778,9,9
S59840864,9,9
S59840773,9,9
S59812238,8,8
S59840855,8,8
S59816924,8,8
S59840775,8,8
S59845153,8,8
S59812021,8,8
S59944397,8,8
S59812837,8,8
S59869767,8,8
S59818388,8,8
S59818325,4,4
S59704346,4,4
S60020764,16,16
S60278511,16,16
S60142509,16,16
S60020765,16,16
S60052754,16,16
S60024727,16,16
S59867109,23,23
S59913721,26,26
S60117277,9,9
S61172163,27,27
S60117276,9,9
S69708389,27,27
S59966526,27,27
S60022192,27,27
S60045596,27,27
S60047404,27,27
S59602245,17,17
S60168776,17,17
S60021689,20,20
S59628756,18,18
S60265859,28,28
S60228550,28,28
S60710300,27,27
S59602617,17,17
S59599728,17,17
S60228492,28,28
S60021013,17,17
S60470060,30,30
S59953359,13,13
S59723537,38,38
S59942240,38,38
S59913726,36,36
S60141386,13,13
S60140470,28,28
S60044409,33,33
S60141948,13,13
S60141377,13,13
S60504410,27,27
S60278085,13,13
S60042886,28,28
S60141402,19,19
S64635238,28,28
S60141784,13,13
S73307923,24,24
S60141788,19,19
S60042932,28,28
S60049165,33,33
S59915511,38,38
S60141944,19,19
S60141951,13,13
S59952674,23,23
S60020705,33,33
S59953402,6,6
S59952673,23,23
S59728670,17,17
S60503378,12,12
S60095847,26,26
S60141401,19,19
S60024725,33,33
S60141378,13,13
S60052773,33,33
S60095892,24,24
S60504411,27,27
S60167280,13,13
S59924268,20,20
S59724408,24,24
S59658784,6,6
S59867339,8,8
S59599697,6,6
S60074491,21,21
S59602614,6,6
S59602247,6,6
S59979929,4,4
S59711073,3,3
S59711072,3,3
S59979928,4,4
S60019954,12,12
S60260732,20,20
S60020957,21,21
S60052737,21,21
S60024399,12,12
S60020978,12,12
S60024465,21,21
S59780908,12,12
S60167130,5,5
S60011816,21,21
S60019957,12,12
S60020956,21,21
S60020976,12,12
S60100107,21,21
S60100093,12,12
S60024735,12,12
S60011818,21,21
S60052735,12,12
S60021020,21,21
S60020977,12,12
S60020958,21,21
S60022651,17,17
S60024732,21,21
S60049166,12,12
S59629794,7,7
S59679744,11,11
S60141331,4,4
S59482895,17,17
S59582152,7,7
S59582153,7,7
S59606186,17,17
S59482893,17,17
S60225523,15,15
S59567190,6,6
S60010092,7,7
S59571513,6,6
S60073136,5,5
S60071924,15,15
S59567857,12,12
S59868423,4,4
S59567858,12,12
S60069910,12,12
S60069899,15,15
S60095287,11,11
S60073137,5,5
S59868424,4,4
S60094754,12,12
S59630048,21,21
S59918532,12,12
S59546844,9,9
S59918531,12,12
S59895325,10,10
S59655552,4,4
S59602610,7,7
S59868285,4,4
S59868284,4,4
S59661701,7,7
S59545228,9,9
S59711077,10,10
S59711078,10,10
S59868653,8,8
S59703164,12,12
S59703158,4,4
S59611874,9,9
S59703468,13,13
S59545227,9,9
S60122777,7,7
S59703157,4,4
S60166619,4,4
S59599688,7,7
S59712903,13,13
S59868652,8,8
S59602250,7,7
S59895637,11,11
S59943278,7,7
S59895636,11,11
S59568589,7,7
S59568588,7,7
S60141306,4,4
S60230183,3,3
S59968971,8,8
S59968969,8,8
S59632238,12,12
S59503237,8,8
S59503238,8,8
S59632239,12,12
S59703171,5,5
S59868146,8,8
S60117243,10,10
S60117090,13,13
S59703170,5,5
S59943354,6,6
S60117091,13,13
S59943355,6,6
S59868152,8,8
S60117242,10,10
S59632246,5,5
S59945339,5,5
S59945340,5,5
S59632245,5,5
S59582145,4,4
S60167914,3,3
S59547096,4,4
S59547097,4,4
S59995275,3,3
S59895663,6,6
S59703152,5,5
S60228090,6,6
S59929907,8,8
S59894302,5,5
S60117200,4,4
S60100664,5,5
S59703793,3,3
S59703153,5,5
S60044840,3,3
S59786166,1,1
S59703166,4,4
S60117201,4,4
S59703167,4,4
S59703792,3,3
S59895664,6,6
S59942679,5,5
S59632608,5,5
S59678651,7,7
S59582146,4,4
S60078803,3,3
S59711062,11,11
S60097456,6,6
S59711061,11,11
S60097455,6,6
S59895676,5,5
S59895677,5,5
S60117037,6,6
S59895293,9,9
S60117038,6,6
S59525751,5,5
S59525750,5,5
S60228962,4,4
S59944779,4,4
S60120067,2,2
S63235327,1,1
S59867943,3,3
S59868290,3,3
S59449755,2,2
S59868289,3,3
S59869301,4,4
S59869300,4,4
S60074102,3,3
S60044949,1,1
S60044950,1,1
S59705225,18,18
S60198856,3,3
S60198993,2,2
S60278198,3,3
S60200203,9,9
S60237026,17,17
S59606060,24,24
S59870311,15,15
S60122214,19,19
S59791534,3,3
S59506963,24,24
S60167960,10,10
S59600305,21,21
S59658819,20,20
S60043454,15,15
S60124734,4,4
S60142218,5,5
S59785278,6,6
S61391898,6,6
S59783584,6,6
S60119373,4,4
S60044092,25,25
S59967637,13,13
S60044096,13,13
S63603332,8,8
S59789239,8,8
S59577821,8,8
S59967647,10,10
S60044098,10,10
S59789308,8,8
S59572467,8,8
S63603330,8,8
S60266389,37,37
S77821456,13,13
S80423643,13,13
S59450889,30,30
S59791490,22,22
S59786247,41,41
S59850591,26,26
S83602375,18,18
S59637327,23,23
S82614303,11,11
S60783516,21,21
S59592680,32,32
S60783514,21,21
S59570467,32,32
S59570453,32,32
S62104735,9,9
S60261076,37,37
S59786051,3,3
S61015841,28,28
S60276322,16,16
S59677867,8,8
S59637184,29,29
S61019009,28,28
S59980247,22,22
S59979517,21,21
S59638079,31,31
S59501047,9,9
S59629567,37,37
